order_id,customer_id,order_date,sales_channel,payment_method
ORD-02808,CUST-0494,2025-11-07,In-Store,Cash
ORD-02809,CUST-0174,2024-03-16,In-Store,Gift Card
ORD-02810,CUST-0184,2024-02-16,Online,Credit Card
ORD-02811,CUST-0216,2025-04-15,Online,Credit Card
ORD-02812,CUST-0460,2024-10-20,In-Store,Credit Card
ORD-02813,CUST-0548,2025-03-01,Marketplace,PayPal
ORD-02814,CUST-0079,2025-09-14,Online,Credit Card
ORD-02815,CUST-0366,2024-04-01,In-Store,Credit Card
ORD-02816,CUST-0262,2024-02-07,In-Store,Credit Card
ORD-02817,CUST-0267,2024-10-04,In-Store,Debit Card
ORD-02818,CUST-0485,2024-01-03,Online,Credit Card
ORD-02819,CUST-0327,2024-11-15,Online,Credit Card
ORD-02820,CUST-0560,2024-06-02,Online,PayPal
ORD-02821,CUST-0165,2024-02-10,Online,Credit Card
ORD-02822,CUST-0156,2025-02-05,Online,Debit Card
ORD-02823,CUST-0243,2024-12-16,In-Store,Credit Card
ORD-02824,CUST-0270,2024-01-22,In-Store,Debit Card
ORD-02825,CUST-0518,2025-09-11,In-Store,Gift Card
ORD-02826,CUST-0121,2025-09-05,In-Store,Credit Card
ORD-02827,CUST-0400,2025-01-22,Online,Credit Card
ORD-02828,CUST-0409,2024-09-03,Online,Credit Card
ORD-02829,CUST-0151,2024-01-19,Online,Debit Card
ORD-02830,CUST-0059,2025-06-28,In-Store,Debit Card
ORD-02831,CUST-0066,2024-10-23,Online,Credit Card
ORD-02832,CUST-0397,2025-02-21,Online,Credit Card
ORD-02833,CUST-0003,2025-01-07,Online,Credit Card
ORD-02834,CUST-0398,2025-06-13,Online,Credit Card
ORD-02835,CUST-0090,2025-10-24,In-Store,Credit Card
ORD-02836,CUST-0222,2025-08-23,Online,Credit Card
ORD-02837,CUST-0147,2025-01-08,Online,Debit Card
ORD-02838,CUST-0612,2025-01-10,Online,Credit Card
ORD-02839,CUST-0475,2024-12-23,Marketplace,Cash
ORD-02840,CUST-0338,2024-08-18,In-Store,Credit Card
ORD-02841,CUST-0399,2024-12-22,In-Store,Debit Card
ORD-02842,CUST-0172,2025-09-03,Marketplace,Credit Card
ORD-02843,CUST-0418,2025-01-24,Online,Gift Card
ORD-02844,CUST-0304,2025-04-04,Marketplace,Credit Card
ORD-02845,CUST-0517,2025-01-08,Online,Credit Card
ORD-02846,CUST-0093,2025-03-09,In-Store,Credit Card
ORD-02847,CUST-0077,2024-08-02,Online,Credit Card
ORD-02848,CUST-0100,2025-11-27,Marketplace,PayPal
ORD-02849,CUST-0308,2025-02-18,In-Store,Credit Card
ORD-02850,CUST-0573,2025-04-16,Online,Cash
ORD-02851,CUST-0486,2024-03-31,In-Store,Credit Card
ORD-02852,CUST-0027,2025-09-09,Online,Credit Card
ORD-02853,CUST-0619,2025-12-16,In-Store,PayPal
ORD-02854,CUST-0266,2024-02-10,Online,Debit Card
ORD-02855,CUST-0472,2025-01-20,In-Store,Debit Card
ORD-02856,CUST-0164,2024-08-17,In-Store,Cash
ORD-02857,CUST-0001,2024-03-07,Online,Credit Card
ORD-02858,CUST-0010,2025-11-19,In-Store,PayPal
ORD-02859,CUST-0072,2024-07-25,In-Store,Credit Card
ORD-02860,CUST-0252,2024-08-06,In-Store,Credit Card
ORD-02861,CUST-0519,2025-12-17,Phone Order,Cash
ORD-02862,CUST-0371,2024-02-23,Online,PayPal
ORD-02863,CUST-0039,2025-10-17,In-Store,PayPal
ORD-02864,CUST-0439,2025-04-09,Online,Credit Card
ORD-02865,CUST-0414,2024-09-25,Phone Order,PayPal
ORD-02866,CUST-0223,2025-08-24,In-Store,Debit Card
ORD-02867,CUST-0264,2025-09-05,Marketplace,Debit Card
ORD-02868,CUST-0322,2024-01-15,Marketplace,Debit Card
ORD-02869,CUST-0264,2025-01-25,Online,Credit Card
ORD-02870,CUST-0576,2024-12-13,Online,Credit Card
ORD-02871,CUST-0544,2025-12-21,Marketplace,Cash
ORD-02872,CUST-0517,2025-12-13,In-Store,PayPal
ORD-02873,CUST-0560,2024-10-24,Online,Debit Card
ORD-02874,CUST-0314,2025-04-23,In-Store,Debit Card
ORD-02875,CUST-0455,2025-09-30,Online,PayPal
ORD-02876,CUST-0456,2024-06-06,Online,PayPal
ORD-02877,CUST-0428,2024-03-26,Online,Credit Card
ORD-02878,CUST-0461,2025-12-01,In-Store,Cash
ORD-02879,CUST-0506,2024-12-26,Online,Gift Card
ORD-02880,CUST-0396,2025-06-20,Online,Debit Card
ORD-02881,CUST-0158,2024-06-28,Marketplace,Cash
ORD-02882,CUST-0304,2024-01-06,Online,PayPal
ORD-02883,CUST-0437,2024-01-18,In-Store,Credit Card
ORD-02884,CUST-0199,2024-02-16,Marketplace,Credit Card
ORD-02885,CUST-0285,2024-03-11,Online,Debit Card
ORD-02886,CUST-0488,2025-09-02,In-Store,PayPal
ORD-02887,CUST-0277,2025-06-23,Online,Credit Card
ORD-02888,CUST-0504,2024-11-02,Phone Order,Gift Card
ORD-02889,CUST-0229,2025-08-09,Online,Credit Card
ORD-02890,CUST-0173,2025-09-23,Online,Credit Card
ORD-02891,CUST-0288,2025-09-17,Marketplace,Credit Card
ORD-02892,CUST-0578,2025-03-26,In-Store,Credit Card
ORD-02893,CUST-0526,2025-03-11,In-Store,Gift Card
ORD-02894,CUST-0406,2025-12-14,In-Store,Cash
ORD-02895,CUST-0226,2024-06-21,Phone Order,Credit Card
ORD-02896,CUST-0529,2024-08-02,Online,Gift Card
ORD-02897,CUST-0605,2024-08-06,In-Store,Debit Card
ORD-02898,CUST-0151,2025-01-25,Marketplace,PayPal
ORD-02899,CUST-0242,2024-05-16,Online,Credit Card
ORD-02900,CUST-0176,2024-08-21,In-Store,PayPal
ORD-02901,CUST-0439,2024-11-19,Marketplace,Cash
ORD-02902,CUST-0266,2024-03-13,In-Store,Credit Card
ORD-02903,CUST-0554,2025-10-01,In-Store,PayPal
ORD-02904,CUST-0400,2024-06-20,Online,Debit Card
ORD-02905,CUST-0018,2025-12-02,In-Store,Credit Card
ORD-02906,CUST-0618,2024-01-29,In-Store,Credit Card
ORD-02907,CUST-0581,2025-10-24,Marketplace,Debit Card
ORD-02908,CUST-0501,2024-01-08,Marketplace,Credit Card
ORD-02909,CUST-0397,2025-07-20,In-Store,Credit Card
ORD-02910,CUST-0448,2025-11-08,Online,Cash
ORD-02911,CUST-0347,2024-12-28,In-Store,Credit Card
ORD-02912,CUST-0224,2024-04-12,Online,Credit Card
ORD-02913,CUST-0034,2025-01-01,Online,Credit Card
ORD-02914,CUST-0270,2024-02-15,Online,Gift Card
ORD-02915,CUST-0105,2024-06-05,Phone Order,Gift Card
ORD-02916,CUST-0547,2025-09-08,Online,Credit Card
ORD-02917,CUST-0238,2025-10-16,Phone Order,PayPal
ORD-02918,CUST-0301,2024-01-26,Marketplace,Gift Card
ORD-02919,CUST-0492,2024-08-11,Marketplace,Debit Card
ORD-02920,CUST-0375,2025-04-08,In-Store,Credit Card
ORD-02921,CUST-0573,2025-01-12,Marketplace,Debit Card
ORD-02922,CUST-0382,2024-03-11,In-Store,Debit Card
ORD-02923,CUST-0025,2025-04-22,Marketplace,Credit Card
ORD-02924,CUST-0085,2025-10-04,In-Store,PayPal
ORD-02925,CUST-0294,2024-04-11,Online,PayPal
ORD-02926,CUST-0461,2024-10-21,Online,Gift Card
ORD-02927,CUST-0207,2024-01-30,Marketplace,Credit Card
ORD-02928,CUST-0194,2025-03-01,Online,Credit Card
ORD-02929,CUST-0404,2024-09-03,Online,PayPal
ORD-02930,CUST-0449,2025-03-09,In-Store,Cash
ORD-02931,CUST-0154,2025-10-12,Online,PayPal
ORD-02932,CUST-0252,2024-12-24,Online,Credit Card
ORD-02933,CUST-0113,2025-07-16,Online,Credit Card
ORD-02934,CUST-0366,2025-10-20,Online,Debit Card
ORD-02935,CUST-0270,2024-04-04,Online,Credit Card
ORD-02936,CUST-0561,2024-11-27,Online,Credit Card
ORD-02937,CUST-0262,2025-07-16,Online,Credit Card
ORD-02938,CUST-0068,2024-09-15,Marketplace,Credit Card
ORD-02939,CUST-0603,2025-04-13,In-Store,Credit Card
ORD-02940,CUST-0446,2025-03-11,Online,Credit Card
ORD-02941,CUST-0597,2024-03-27,Online,Cash
ORD-02942,CUST-0107,2024-01-16,In-Store,Debit Card
ORD-02943,CUST-0132,2024-12-04,Marketplace,PayPal
ORD-02944,CUST-0203,2024-09-07,Marketplace,PayPal
ORD-02945,CUST-0200,2024-02-25,Online,Debit Card
ORD-02946,CUST-0099,2024-10-23,Marketplace,Credit Card
ORD-02947,CUST-0020,2024-04-07,Phone Order,Credit Card
ORD-02948,CUST-0602,2024-05-13,Online,Credit Card
ORD-02949,CUST-0078,2024-04-26,Marketplace,Credit Card
ORD-02950,CUST-0388,2024-04-29,Marketplace,Credit Card
ORD-02951,CUST-0306,2025-09-16,Online,PayPal
ORD-02952,CUST-0275,2024-06-27,In-Store,PayPal
ORD-02953,CUST-0249,2024-10-10,In-Store,Debit Card
ORD-02954,CUST-0343,2025-12-05,Online,Credit Card
ORD-02955,CUST-0427,2025-03-02,Online,Credit Card
ORD-02956,CUST-0278,2025-02-07,Online,Credit Card
ORD-02957,CUST-0418,2024-05-10,Marketplace,Cash
ORD-02958,CUST-0398,2025-05-20,Marketplace,Credit Card
ORD-02959,CUST-0429,2024-07-20,In-Store,Debit Card
ORD-02960,CUST-0421,2025-07-15,Online,PayPal
ORD-02961,CUST-0403,2025-07-05,Online,Debit Card
ORD-02962,CUST-0426,2024-04-08,Online,Credit Card
ORD-02963,CUST-0061,2025-04-27,In-Store,PayPal
ORD-02964,CUST-0396,2024-10-08,In-Store,Credit Card
ORD-02965,CUST-0169,2025-02-01,Marketplace,Credit Card
ORD-02966,CUST-0308,2024-01-12,Online,PayPal
ORD-02967,CUST-0113,2024-07-04,In-Store,PayPal
ORD-02968,CUST-0422,2025-11-29,Marketplace,Credit Card
ORD-02969,CUST-0585,2024-01-29,Online,PayPal
ORD-02970,CUST-0084,2024-07-18,Online,Credit Card
ORD-02971,CUST-0494,2025-11-03,Marketplace,Cash
ORD-02972,CUST-0577,2025-07-12,Marketplace,Credit Card
ORD-02973,CUST-0011,2024-10-16,In-Store,PayPal
ORD-02974,CUST-0040,2024-06-03,In-Store,PayPal
ORD-02975,CUST-0075,2025-09-27,In-Store,Credit Card
ORD-02976,CUST-0338,2024-11-05,In-Store,Cash
ORD-02977,CUST-0557,2025-01-26,Online,Credit Card
ORD-02978,CUST-0101,2025-08-19,In-Store,Cash
ORD-02979,CUST-0297,2024-04-04,Online,PayPal
ORD-02980,CUST-0219,2025-03-22,In-Store,Debit Card
ORD-02981,CUST-0082,2024-02-08,Marketplace,Debit Card
ORD-02982,CUST-0256,2025-10-18,Online,Credit Card
ORD-02983,CUST-0190,2025-02-01,Online,Debit Card
ORD-02984,CUST-0290,2025-05-13,In-Store,Credit Card
ORD-02985,CUST-0519,2025-08-06,Phone Order,Debit Card
ORD-02986,CUST-0517,2024-10-30,Marketplace,Cash
ORD-02987,CUST-0400,2025-02-17,Online,Debit Card
ORD-02988,CUST-0302,2025-10-31,Marketplace,Credit Card
ORD-02989,CUST-0432,2024-07-03,Online,PayPal
ORD-02990,CUST-0422,2025-02-22,In-Store,Credit Card
ORD-02991,CUST-0550,2024-05-24,Online,Credit Card
ORD-02992,CUST-0166,2024-05-23,Online,Debit Card
ORD-02993,CUST-0285,2025-04-27,Online,Credit Card
ORD-02994,CUST-0002,2024-10-06,Online,PayPal
ORD-02995,CUST-0119,2024-09-09,Online,Credit Card
ORD-02996,CUST-0135,2024-01-08,Marketplace,Credit Card
ORD-02997,CUST-0502,2025-07-23,Phone Order,Debit Card
ORD-02998,CUST-0308,2024-04-14,In-Store,Cash
ORD-02999,CUST-0269,2024-10-21,Online,Credit Card
ORD-03000,CUST-0569,2025-09-16,Online,Credit Card
ORD-03001,CUST-0150,2024-04-09,Online,Debit Card
ORD-03002,CUST-0340,2025-07-19,Online,Credit Card
ORD-03003,CUST-0192,2025-08-12,Marketplace,Credit Card
ORD-03004,CUST-0557,2025-03-15,Online,Credit Card
ORD-03005,CUST-0464,2024-10-06,Online,Cash
ORD-03006,CUST-0229,2025-03-04,In-Store,Credit Card
ORD-03007,CUST-0491,2025-02-12,In-Store,Credit Card
ORD-03008,CUST-0185,2024-11-26,Marketplace,PayPal
ORD-03009,CUST-0525,2024-01-05,Marketplace,Credit Card
ORD-03010,CUST-0615,2024-04-20,Online,Credit Card
ORD-03011,CUST-0388,2024-01-16,Online,Credit Card
ORD-03012,CUST-0615,2024-10-25,Online,Cash
ORD-03013,CUST-0620,2025-03-21,Online,Cash
ORD-03014,CUST-0090,2025-02-21,Online,Cash
ORD-03015,CUST-0181,2025-02-19,Online,Credit Card
ORD-03016,CUST-0601,2024-06-09,In-Store,Credit Card
ORD-03017,CUST-0250,2024-08-04,Online,Credit Card
ORD-03018,CUST-0350,2025-03-16,Online,Credit Card
ORD-03019,CUST-0461,2025-08-16,Phone Order,PayPal
ORD-03020,CUST-0223,2024-05-19,In-Store,Credit Card
ORD-03021,CUST-0386,2024-10-23,Online,Credit Card
ORD-03022,CUST-0303,2024-12-27,Online,Debit Card
ORD-03023,CUST-0429,2024-03-09,Online,PayPal
ORD-03024,CUST-0489,2025-07-14,Online,Debit Card
ORD-03025,CUST-0025,2025-01-30,In-Store,Credit Card
ORD-03026,CUST-0600,2024-06-08,Online,Credit Card
ORD-03027,CUST-0320,2024-07-16,Online,Credit Card
ORD-03028,CUST-0075,2024-07-31,Online,Credit Card
ORD-03029,CUST-0549,2025-12-31,Online,Debit Card
ORD-03030,CUST-0216,2025-06-20,Online,Credit Card
ORD-03031,CUST-0226,2025-01-12,Online,Credit Card
ORD-03032,CUST-0255,2025-05-15,Phone Order,Credit Card
ORD-03033,CUST-0524,2024-10-27,In-Store,Credit Card
ORD-03034,CUST-0124,2024-01-23,Online,Debit Card
ORD-03035,CUST-0342,2024-04-22,Online,Debit Card
ORD-03036,CUST-0023,2025-09-20,Online,PayPal
ORD-03037,CUST-0135,2025-08-12,Online,Credit Card
ORD-03038,CUST-0007,2024-10-20,Marketplace,Gift Card
ORD-03039,CUST-0236,2025-10-27,In-Store,Credit Card
ORD-03040,CUST-0198,2025-03-31,In-Store,Cash
ORD-03041,CUST-0013,2025-02-08,Online,Debit Card
ORD-03042,CUST-0156,2024-01-28,Marketplace,PayPal
ORD-03043,CUST-0209,2024-07-28,Phone Order,Credit Card
ORD-03044,CUST-0088,2025-12-15,Online,Credit Card
ORD-03045,CUST-0137,2024-01-25,In-Store,Credit Card
ORD-03046,CUST-0379,2024-04-05,Marketplace,Cash
ORD-03047,CUST-0299,2025-02-04,Online,Credit Card
ORD-03048,CUST-0037,2024-10-19,Online,Credit Card
ORD-03049,CUST-0219,2024-12-04,Online,Debit Card
ORD-03050,CUST-0470,2024-11-23,Online,Credit Card
ORD-03051,CUST-0529,2024-11-21,Online,Credit Card
ORD-03052,CUST-0159,2025-04-18,Marketplace,Debit Card
ORD-03053,CUST-0447,2024-04-05,Online,Debit Card
ORD-03054,CUST-0395,2025-03-25,Online,PayPal
ORD-03055,CUST-0029,2024-12-06,Phone Order,Debit Card
ORD-03056,CUST-0154,2025-07-12,Online,Credit Card
ORD-03057,CUST-0522,2024-06-16,Online,Credit Card
ORD-03058,CUST-0339,2025-07-06,Marketplace,Cash
ORD-03059,CUST-0156,2025-06-11,Online,Credit Card
ORD-03060,CUST-0063,2024-06-17,Online,Cash
ORD-03061,CUST-0196,2024-01-08,In-Store,Debit Card
ORD-03062,CUST-0171,2025-05-10,Marketplace,Credit Card
ORD-03063,CUST-0618,2024-03-03,Online,Cash
ORD-03064,CUST-0286,2024-05-24,Online,Debit Card
ORD-03065,CUST-0458,2025-04-25,Online,Debit Card
ORD-03066,CUST-0467,2025-02-20,Online,Debit Card
ORD-03067,CUST-0289,2024-05-21,Phone Order,Credit Card
ORD-03068,CUST-0250,2025-09-30,In-Store,Credit Card
ORD-03069,CUST-0601,2024-04-27,Online,Cash
ORD-03070,CUST-0156,2025-03-05,Online,Debit Card
ORD-03071,CUST-0268,2025-04-24,Marketplace,Debit Card
ORD-03072,CUST-0192,2024-04-20,Online,Credit Card
ORD-03073,CUST-0397,2024-10-17,In-Store,Credit Card
ORD-03074,CUST-0507,2025-12-10,Online,Debit Card
ORD-03075,CUST-0607,2024-06-19,Phone Order,Debit Card
ORD-03076,CUST-0145,2024-01-22,In-Store,Debit Card
ORD-03077,CUST-0328,2024-03-29,In-Store,Debit Card
ORD-03078,CUST-0059,2025-10-22,In-Store,Credit Card
ORD-03079,CUST-0223,2025-01-25,In-Store,PayPal
ORD-03080,CUST-0068,2025-07-20,Online,Credit Card
ORD-03081,CUST-0046,2024-06-26,In-Store,Gift Card
ORD-03082,CUST-0557,2025-09-06,Marketplace,Debit Card
ORD-03083,CUST-0226,2025-10-10,Online,Credit Card
ORD-03084,CUST-0026,2025-06-08,Marketplace,Credit Card
ORD-03085,CUST-0004,2024-12-21,Marketplace,Credit Card
ORD-03086,CUST-0459,2025-09-25,In-Store,Gift Card
ORD-03087,CUST-0144,2025-11-14,Online,Credit Card
ORD-03088,CUST-0129,2025-11-04,In-Store,PayPal
ORD-03089,CUST-0367,2024-01-26,Online,Debit Card
ORD-03090,CUST-0528,2024-01-12,In-Store,PayPal
ORD-03091,CUST-0617,2025-11-23,Marketplace,Debit Card
ORD-03092,CUST-0139,2024-11-27,Online,Credit Card
ORD-03093,CUST-0193,2025-07-24,Online,PayPal
ORD-03094,CUST-0298,2024-05-07,Marketplace,Credit Card
ORD-03095,CUST-0096,2025-07-01,In-Store,Credit Card
ORD-03096,CUST-0370,2024-02-14,Online,Debit Card
ORD-03097,CUST-0458,2025-07-28,Marketplace,Debit Card
ORD-03098,CUST-0127,2024-04-14,In-Store,Credit Card
ORD-03099,CUST-0586,2024-01-24,Online,Debit Card
ORD-03100,CUST-0575,2024-01-17,Online,Cash
ORD-03101,CUST-0140,2024-09-24,Marketplace,Cash
ORD-03102,CUST-0296,2024-01-26,In-Store,Credit Card
ORD-03103,CUST-0508,2024-09-18,Online,Credit Card
ORD-03104,CUST-0550,2025-11-09,Marketplace,Credit Card
ORD-03105,CUST-0362,2025-11-01,In-Store,Credit Card
ORD-03106,CUST-0402,2024-11-02,In-Store,Credit Card
ORD-03107,CUST-0538,2025-04-27,Online,Debit Card
ORD-03108,CUST-0224,2025-11-03,Marketplace,Credit Card
ORD-03109,CUST-0346,2025-07-02,Online,Credit Card
ORD-03110,CUST-0009,2024-02-22,Online,Credit Card
ORD-03111,CUST-0354,2025-11-13,In-Store,PayPal
ORD-03112,CUST-0344,2025-07-26,Phone Order,Credit Card
ORD-03113,CUST-0308,2024-12-17,Online,Credit Card
ORD-03114,CUST-0272,2025-12-01,In-Store,PayPal
ORD-03115,CUST-0146,2024-09-01,In-Store,Debit Card
ORD-03116,CUST-0472,2024-09-27,Online,Credit Card
ORD-03117,CUST-0359,2024-12-22,Online,Cash
ORD-03118,CUST-0619,2025-10-02,Online,Credit Card
ORD-03119,CUST-0353,2025-01-01,Online,PayPal
ORD-03120,CUST-0453,2024-09-13,Online,Gift Card
ORD-03121,CUST-0384,2025-03-09,In-Store,PayPal
ORD-03122,CUST-0453,2025-02-05,Online,Debit Card
ORD-03123,CUST-0506,2024-03-01,Online,Credit Card
ORD-03124,CUST-0429,2025-03-27,Online,PayPal
ORD-03125,CUST-0299,2025-10-27,Online,Credit Card
ORD-03126,CUST-0244,2024-04-19,Online,Credit Card
ORD-03127,CUST-0340,2024-10-26,In-Store,PayPal
ORD-03128,CUST-0447,2025-09-21,Online,Cash
ORD-03129,CUST-0600,2025-05-10,In-Store,Debit Card
ORD-03130,CUST-0118,2025-11-20,Phone Order,Debit Card
ORD-03131,CUST-0115,2025-03-13,Online,Debit Card
ORD-03132,CUST-0078,2024-11-25,Online,Debit Card
ORD-03133,CUST-0500,2024-01-02,Online,Credit Card
ORD-03134,CUST-0182,2024-01-07,Online,Debit Card
ORD-03135,CUST-0057,2024-06-23,In-Store,Debit Card
ORD-03136,CUST-0211,2024-10-06,Online,PayPal
ORD-03137,CUST-0250,2025-07-16,In-Store,Credit Card
ORD-03138,CUST-0251,2024-10-14,Online,Credit Card
ORD-03139,CUST-0242,2024-06-26,Online,Debit Card
ORD-03140,CUST-0397,2025-06-19,Online,PayPal
ORD-03141,CUST-0491,2024-09-08,In-Store,Debit Card
ORD-03142,CUST-0044,2024-01-24,Online,Credit Card
ORD-03143,CUST-0029,2025-10-31,In-Store,PayPal
ORD-03144,CUST-0599,2024-03-23,In-Store,PayPal
ORD-03145,CUST-0347,2025-02-02,Marketplace,Debit Card
ORD-03146,CUST-0514,2025-05-27,Online,Credit Card
ORD-03147,CUST-0452,2025-07-10,Online,Credit Card
ORD-03148,CUST-0294,2024-02-17,Online,Credit Card
ORD-03149,CUST-0181,2025-05-21,Online,PayPal
ORD-03150,CUST-0427,2024-04-09,In-Store,Credit Card
ORD-03151,CUST-0426,2024-09-25,In-Store,PayPal
ORD-03152,CUST-0023,2024-08-09,Online,Debit Card
ORD-03153,CUST-0186,2024-05-28,Marketplace,PayPal
ORD-03154,CUST-0149,2025-08-15,Online,Debit Card
ORD-03155,CUST-0532,2024-07-16,Online,Debit Card
ORD-03156,CUST-0343,2025-11-24,Online,Debit Card
ORD-03157,CUST-0324,2024-06-14,Marketplace,Credit Card
ORD-03158,CUST-0530,2024-04-07,In-Store,Debit Card
ORD-03159,CUST-0505,2024-08-04,In-Store,PayPal
ORD-03160,CUST-0183,2025-02-28,Online,Debit Card
ORD-03161,CUST-0217,2025-06-22,Marketplace,PayPal
ORD-03162,CUST-0117,2024-07-31,In-Store,Credit Card
ORD-03163,CUST-0176,2024-04-27,Online,PayPal
ORD-03164,CUST-0047,2024-11-13,In-Store,PayPal
ORD-03165,CUST-0303,2025-01-15,In-Store,Credit Card
ORD-03166,CUST-0241,2025-11-27,In-Store,Debit Card
ORD-03167,CUST-0351,2024-04-18,Online,Credit Card
ORD-03168,CUST-0261,2025-05-20,Marketplace,Cash
ORD-03169,CUST-0213,2025-07-22,Online,Credit Card
ORD-03170,CUST-0613,2025-02-13,In-Store,PayPal
ORD-03171,CUST-0285,2024-02-02,In-Store,PayPal
ORD-03172,CUST-0096,2025-03-04,Online,Credit Card
ORD-03173,CUST-0301,2024-01-12,In-Store,Credit Card
ORD-03174,CUST-0277,2024-04-06,In-Store,Debit Card
ORD-03175,CUST-0015,2024-04-06,Marketplace,Credit Card
ORD-03176,CUST-0162,2025-12-10,Online,PayPal
ORD-03177,CUST-0437,2025-11-04,Online,Credit Card
ORD-03178,CUST-0319,2025-10-13,Online,PayPal
ORD-03179,CUST-0393,2024-11-23,In-Store,Credit Card
ORD-03180,CUST-0444,2025-08-20,In-Store,Gift Card
ORD-03181,CUST-0257,2024-04-05,Marketplace,Debit Card
ORD-03182,CUST-0313,2024-05-09,Online,Debit Card
ORD-03183,CUST-0525,2024-07-11,Online,Credit Card
ORD-03184,CUST-0540,2025-01-25,Online,Debit Card
ORD-03185,CUST-0137,2025-07-21,Online,Credit Card
ORD-03186,CUST-0356,2024-06-16,Phone Order,Cash
ORD-03187,CUST-0492,2025-10-08,Marketplace,Credit Card
ORD-03188,CUST-0099,2025-04-26,Online,Credit Card
ORD-03189,CUST-0349,2024-10-07,Online,Debit Card
ORD-03190,CUST-0387,2025-06-12,Phone Order,Credit Card
ORD-03191,CUST-0023,2025-03-19,In-Store,Credit Card
ORD-03192,CUST-0221,2025-06-20,Online,Cash
ORD-03193,CUST-0556,2025-06-01,Online,Credit Card
ORD-03194,CUST-0186,2024-07-28,Online,Credit Card
ORD-03195,CUST-0419,2025-02-22,Marketplace,Debit Card
ORD-03196,CUST-0602,2024-06-20,Marketplace,PayPal
ORD-03197,CUST-0247,2025-07-05,Online,PayPal
ORD-03198,CUST-0074,2025-10-06,Online,PayPal
ORD-03199,CUST-0395,2024-07-19,Online,Credit Card
ORD-03200,CUST-0145,2025-03-25,In-Store,Credit Card
ORD-03201,CUST-0378,2024-05-30,Marketplace,Cash
ORD-03202,CUST-0425,2024-05-30,Online,Credit Card
ORD-03203,CUST-0613,2025-01-21,In-Store,PayPal
ORD-03204,CUST-0201,2024-08-15,Online,Debit Card
ORD-03205,CUST-0460,2024-08-13,Marketplace,Cash
ORD-03206,CUST-0140,2025-02-01,Online,Credit Card
ORD-03207,CUST-0501,2025-05-22,Online,Debit Card
ORD-03208,CUST-0363,2024-07-13,Online,Credit Card
ORD-03209,CUST-0246,2025-05-02,Online,Credit Card
ORD-03210,CUST-0364,2024-03-23,Online,Credit Card
ORD-03211,CUST-0213,2025-10-29,Marketplace,Credit Card
ORD-03212,CUST-0419,2025-01-16,Online,PayPal
ORD-03213,CUST-0251,2025-06-21,Phone Order,PayPal
ORD-03214,CUST-0134,2025-02-25,Online,Credit Card
ORD-03215,CUST-0072,2024-03-02,In-Store,PayPal
ORD-03216,CUST-0613,2025-05-28,In-Store,PayPal
ORD-03217,CUST-0412,2025-03-12,Online,PayPal
ORD-03218,CUST-0001,2024-10-14,In-Store,PayPal
ORD-03219,CUST-0017,2025-01-16,In-Store,Credit Card
ORD-03220,CUST-0169,2025-12-19,Online,Credit Card
ORD-03221,CUST-0548,2025-03-08,Online,Credit Card
ORD-03222,CUST-0545,2025-02-01,Online,Credit Card
ORD-03223,CUST-0513,2024-12-13,Online,Credit Card
ORD-03224,CUST-0171,2024-08-19,Marketplace,Credit Card
ORD-03225,CUST-0417,2025-02-27,Online,Cash
ORD-03226,CUST-0193,2024-01-09,Online,Debit Card
ORD-03227,CUST-0326,2025-07-01,Marketplace,Credit Card
ORD-03228,CUST-0592,2025-06-19,Online,Cash
ORD-03229,CUST-0114,2025-01-20,Online,PayPal
ORD-03230,CUST-0602,2024-08-13,Online,PayPal
ORD-03231,CUST-0546,2024-03-07,Marketplace,Cash
ORD-03232,CUST-0178,2024-11-15,Marketplace,Credit Card
ORD-03233,CUST-0602,2024-04-14,Online,Debit Card
ORD-03234,CUST-0090,2024-10-29,In-Store,Credit Card
ORD-03235,CUST-0201,2024-02-25,Phone Order,Credit Card
ORD-03236,CUST-0461,2025-03-27,In-Store,Debit Card
ORD-03237,CUST-0418,2025-01-04,In-Store,Credit Card
ORD-03238,CUST-0123,2025-07-25,In-Store,Credit Card
ORD-03239,CUST-0057,2025-03-02,Online,Credit Card
ORD-03240,CUST-0392,2025-10-18,Online,Debit Card
ORD-03241,CUST-0540,2025-10-13,Online,Debit Card
ORD-03242,CUST-0428,2025-05-30,Marketplace,Credit Card
ORD-03243,CUST-0412,2024-06-23,In-Store,Credit Card
ORD-03244,CUST-0587,2025-12-26,Online,Credit Card
ORD-03245,CUST-0361,2025-05-19,Online,Credit Card
ORD-03246,CUST-0475,2024-09-30,In-Store,Debit Card
ORD-03247,CUST-0046,2024-12-05,In-Store,Debit Card
ORD-03248,CUST-0187,2024-09-25,Online,PayPal
ORD-03249,CUST-0024,2024-09-20,Marketplace,Debit Card
ORD-03250,CUST-0226,2025-06-11,In-Store,Debit Card
ORD-03251,CUST-0427,2025-10-24,Online,Cash
ORD-03252,CUST-0604,2024-10-10,In-Store,Credit Card
ORD-03253,CUST-0534,2025-08-23,Marketplace,PayPal
ORD-03254,CUST-0049,2025-01-05,Online,Credit Card
ORD-03255,CUST-0058,2025-07-31,Online,Credit Card
ORD-03256,CUST-0414,2025-10-03,In-Store,PayPal
ORD-03257,CUST-0191,2024-06-11,In-Store,Credit Card
ORD-03258,CUST-0043,2025-03-23,Marketplace,Debit Card
ORD-03259,CUST-0508,2025-05-29,Online,Cash
ORD-03260,CUST-0276,2024-10-14,In-Store,PayPal
